category,datetime,headline,id,image,related,source,summary,url
company,1626790758,"Ex-Dividend Reminder: Lakeland Financial, First Busey and Pentair",69243676,https://www.nasdaq.com/sites/acquia.prod/files/2019-05/0902-Q19%20Total%20Markets%20photos%20and%20gif_CC8.jpg?362080883,PNR,Nasdaq,"Looking at the universe of stocks we cover at Dividend Channel, on 7/22/21, Lakeland Financial Corp (Symbol: LKFN), First Busey Corp (Symbol: BUSE), and Pentair PLC (Symbol: PNR) will all trade ex-dividend for their respective upcoming dividends.  Lakeland Financial Corp will p",https://finnhub.io/api/news?id=47ded133d55bb51d7b4c65ec3b17f616c90a2481afc7028a4d7120465ad7f6c5
company,1626789181,"Dover (DOV) Beats Q2 Earnings Estimates, Hikes 2021 View",69230707,https://s.yimg.com/uu/api/res/1.2/hW4eVEqvD1PC9.jVQAoI_g--~B/aD00MDA7dz02MzU7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/zacks.com/a3fb7a04f19defa80465e7d44efab77c,PNR,Yahoo,Dover's (DOV) Q2 results reflects benefits from solid order levels and improved margins across all segments.,https://finnhub.io/api/news?id=3647e7a7c714a9933a07834e17e9ddcfb4f2b17114ab2b212672aed7565a1cfc
company,1626714960,Pentair PLC stock underperforms Monday when compared to competitors,69462216,https://images.mktw.net/im-220105/social,PNR,MarketWatch,"Shares of Pentair PLC slipped 2.14% to $67.61 Monday, on what proved to be an all-around dismal trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=f20cdda892f66452d2607678459374fa39ba76d4ea2cde749798346c6b23bac9
company,1626693011,AGCO Corp (AGCO) Gains On Farm Equipment Demand & Investments,69206319,,PNR,Yahoo,"Robust farm equipment demand, driven by higher commodity prices as well as focus on investment in precision farming technology is aiding AGCO Corp (AGCO).",https://finnhub.io/api/news?id=f49a1f41fee5977ac534278f204d7480df141783f32099808fa84141d8d633f4
company,1626563986,Dividend Champion And Contender Highlights: Week Of July 18,69190916,,PNR,SeekingAlpha,,https://finnhub.io/api/news?id=f7671d926ca4c99929220ebdf4b3aaa772226614cd270dd34a40d9f0080c141d
company,1626514479,There's A Lot To Like About Pentair's (NYSE:PNR) Upcoming US$0.20 Dividend,69167485,,PNR,Yahoo,"Regular readers will know that we love our dividends at Simply Wall St, which is why it's exciting to see Pentair plc...",https://finnhub.io/api/news?id=6162c004db507b0112c11387cd305668ed165e9818d92415058f0505dfcb86a3
company,1626499914,"Pentair plc (NYSE:PNR) Passed Our Checks, And It's About To Pay A US$0.20 Dividend",69196792,https://www.nasdaq.com/sites/acquia.prod/files/2019-05/0902-Q19%20Total%20Markets%20photos%20and%20gif_CC8.jpg?1840205846,PNR,Nasdaq,Pentair plc (NYSE:PNR) is about to trade ex-dividend in the next 4 days.  The ex-dividend date occurs one day before the record date which is the day on which shareholders need to be on the company's books in order to receive a dividend.  The ex-dividend date is important as the,https://finnhub.io/api/news?id=cf5628917238b04309c79147d1ead510874757716ce621e47074db9e7ce56458
company,1626455820,Pentair PLC stock underperforms Friday when compared to competitors,69462217,https://images.mktw.net/im-220105/social,PNR,MarketWatch,"Shares of Pentair PLC slid 1.54% to $69.09 Friday, on what proved to be an all-around dismal trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=395516d6b931399f8b26349e54c3dd0fe7918d04ca0ee39e6c4f40edc1e7baa4
company,1626369360,Pentair PLC stock outperforms market despite losses on the day,69462218,https://images.mktw.net/im-220105/social,PNR,MarketWatch,"Shares of Pentair PLC sank 0.23% to $70.17 Thursday, on what proved to be an all-around mixed trading session for the stock market, with the Dow Jones...",https://finnhub.io/api/news?id=305a4624c1252d10d24c18dbf61fc7bae3c8788fdcd387b1e7370fdcac580ec7
company,1626350351,Ball Corp (BLL) to Build Plants in UK & Russia to Meet Demand,68786544,https://s.yimg.com/uu/api/res/1.2/EH1fN.zYGpjc8jtW3svXQw--~B/aD00MDA7dz02MzU7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/zacks.com/0cc239f466e6f574dd1552e7b8fa1661,PNR,Yahoo,Ball Corporation (BLL) is building new aluminum beverage packaging plants in Western Russia and the U.K. that will produce billions of cans per year to meet growing demand in the regions.,https://finnhub.io/api/news?id=cb3e2ed859ec4d3e20fb91ac72b246a2bdff994b30e68cde59f596c2170f693b
company,1626282960,Pentair PLC stock outperforms competitors on strong trading day,69462219,https://images.mktw.net/im-220105/social,PNR,MarketWatch,"Shares of Pentair PLC inched 0.66% higher to $70.33 Wednesday, on what proved to be an all-around positive trading session for the stock market, with the S&P...",https://finnhub.io/api/news?id=ac8c0ae6c5bac1de08ec6f55e359eb8416b43c5bedbbb85d650d6ce0245b8777
company,1626196560,Pentair PLC stock underperforms Tuesday when compared to competitors,69462220,https://images.mktw.net/im-220105/social,PNR,MarketWatch,"Shares of Pentair PLC slipped 0.72% to $69.87 Tuesday, on what proved to be an all-around poor trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=0a70eef33f287b0b00d635a8fa9e97f930e2f5127e31e89475a99b4768ece143
company,1626195369,10 Best Home Appliance Stocks to Buy,68705855,https://s.yimg.com/uu/api/res/1.2/80g0VQNt3_7CeSc.JDXc8g--~B/aD00OTg7dz03NTA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/insidermonkey.com/96c19d27fc3eb8949578ac714c4ba151,PNR,Yahoo,"In this article, we will be looking at the 10 best home appliance stocks to buy. If you want to skip our detailed analysis of these stocks, you can go directly to the 5 Best Home Appliance Stocks to Buy. For as long as humans intend to live in houses, there will be a demand, […]",https://finnhub.io/api/news?id=9632039b1f0bd30c80335b8740e6bf1f730b23af5bd4e70187e7004ec9a1195d
company,1626176520,Stocks That Hit 52-Week Highs On Tuesday,68708353,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/sites/all/themes/bz2/images/bz-icon.png,PNR,Benzinga," 
 
Before 10 a.m. ET on Tuesday, 128 companies hit new 52-week highs.
Intriguing Points:

Apple (NASDAQ:AAPL) was the largest company by market cap to set a new 52-week...",https://finnhub.io/api/news?id=2c3db16a76bf90c7dc20bfed28f4f3c075eedd477ed2d74097d3ee0fe82b4dd6
company,1626173700,Pentair to Release Second Quarter 2021 Earnings and Host Investor Conference Call on July 27,68706221,https://s.yimg.com/uu/api/res/1.2/vDVGNt21AKQ782rFdiLrdw--~B/aD0xMjI7dz00ODA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/business-wire.com/b66e246f0cbc842e10841ecdbf769749,PNR,Yahoo,"LONDON, July 13, 2021--Pentair plc will report its second quarter results before the opening of the New York Stock Exchange on Tuesday, July 27, 2021.",https://finnhub.io/api/news?id=8e6ab26d2d8b02ce018ae85c753a8b450492d2ff58fbb7b0055b2ac3fe00e2cd
company,1626161040,Pentair initiated with an Outperform at Boenning & Scattergood,68768693,,PNR,Thefly.com,Pentair initiated with an Outperform at Boenning & Scattergood Boenning & Scattergood PNR,https://finnhub.io/api/news?id=d3f81bc869a2cdf50087d90c281009d9f176ac9f25dc646b0e367a837eab13f8
company,1626159300,Pentair to Release Second Quarter 2021 Earnings and Host Investor Conference Call on July 27,68768694,,PNR,Business Wire,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=9e7ea8ca8c42dabc1220db6809080f8e27d05a5be257c0790f561f986d847478
company,1626110160,Pentair PLC stock outperforms competitors on strong trading day,69462221,https://images.mktw.net/im-220105/social,PNR,MarketWatch,"Shares of Pentair PLC rallied 1.56% to $70.38 Monday, on what proved to be an all-around great trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=96c462623567beac5e744088089aa991af7ab07a5ba72931bcf331ef478dcacf
company,1626087300,Pentair Appoints Adrian Chiu to Additional Role of Chief Human Resources Officer,68694226,https://s.yimg.com/uu/api/res/1.2/Yzl4hsuwG.28Gsj07YHVgQ--~B/aD0xMjI7dz00ODA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/business-wire.com/e9a32f5afffcf9d5887fcfc42d80e9c8,PNR,Yahoo,"LONDON, July 12, 2021--Pentair announces Adrian Chiu, the Company’s EVP and Chief Transformation Officer, to the additional role of Chief Human Resources Officer.",https://finnhub.io/api/news?id=541eff82d74f2f9c3ddd76ad9501cffc0091399b5dab097178041910713b2c1d
company,1626072900,Pentair Appoints Adrian Chiu to Additional Role of Chief Human Resources Officer,68768695,,PNR,Business Wire,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=5744490671ce36937e948000bab93e2b7a3a2d3348749806ea33c9f67c239c35
company,1626069420,Pentair names Adrian Chiu to additional role of Chief Human Resources Officer,68768696,,PNR,Thefly.com,Pentair names Adrian Chiu to additional role of Chief Human Resources Officer PNR,https://finnhub.io/api/news?id=7bfa9d75ca8bcef3ec9e9968fd092af6a56f613762c1becca2a0c8229c6581b1
company,1626053100,"Sector ETFs, Stocks to Bet on Q2 Solid Earnings Expectation",68741288,,PNR,TalkMarkets,,https://finnhub.io/api/news?id=5666f4c7d16404287f877c42256d54657dc26fde372b598ec10d4a1c7126626d
company,1625889444,Dividend Champions On Sale - The July 2021 Heat Map,68675453,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/478174086/medium_image_478174086.jpg,PNR,SeekingAlpha,"We show you the most promising companies of each category on a heat map, while also ranking them by their current yield. Click here to see the latest edition of Dividend Champions On Sale.",https://finnhub.io/api/news?id=b611602edf6e184496a725e935039c47288d0140b1ad861ce682ee225643b2d6
company,1625850960,Pentair PLC stock underperforms Friday when compared to competitors despite daily gains,69462222,https://images.mktw.net/im-220105/social,PNR,MarketWatch,"Shares of Pentair PLC rallied 1.51% to $69.30 Friday, on what proved to be an all-around great trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=70b97fc36e030350a5ead2ad962fdddc9fe9f328b81a76bdf447145a357f4954
company,1625810460,Pentair PLC Stock Appears To Be Significantly Overvalued,68768698,https://static.gurufocus.com/logos/0C00000C6B.png,PNR,GuruFocus,,https://finnhub.io/api/news?id=826804347ba6620314eb591f9d1e322392fc9d78e77ef195991128df161f224e
company,1625764560,Pentair PLC stock underperforms Thursday when compared to competitors,69462223,https://images.mktw.net/im-220105/social,PNR,MarketWatch,"Shares of Pentair PLC shed 1.49% to $68.27 Thursday, on what proved to be an all-around rough trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=e2705fae49c39b4c9a3634a6519117562d31d61fa00773c0296cdb6928e6cf3e
company,1625734020,PNR Crosses Above Average Analyst Target,68768699,,PNR,ETF Channel,"Staff article entitled PNR Crosses Above Average Analyst Target, about ETFs, from ETF Channel.",https://finnhub.io/api/news?id=52ca1f7eb06bd0af8f8daa9cdb386de6d32bf6e0fad706c7eeb11b61df800653
company,1625580375,Is Pentair plc (PNR) Going to Burn These Hedge Funds?,68612117,https://s.yimg.com/uu/api/res/1.2/33djdH8nySyYEwlGUYdmuQ--~B/aD0yMDQ4O3c9MTYxMzthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/insidermonkey.com/60297ef84778419560a5355ce1c2a1d0,PNR,Yahoo,"We at Insider Monkey have gone over 866 13F filings that hedge funds and prominent investors are required to file by the SEC. The 13F filings show the funds’ and investors’ portfolio positions as of March 31st. In this article, we look at what those funds think of Pentair plc (NYSE:PNR) based on that data. […]",https://finnhub.io/api/news?id=113ea413bddb1e389f8513a56f4c97cb041677e51e45a2db42ade7c005bb22ca
company,1625470200,The Dividend Growth 30: Beating The Market And Offering An Above-Average Yield,68603228,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1287156325/medium_image_1287156325.jpg,PNR,SeekingAlpha,"The Dividend Growth 30 portfolio is an article series I started last summer. With no dividend cuts, dividend increases of up to 40%, and an above-average dividend yield, it is going well.",https://finnhub.io/api/news?id=e862a89a5d98c9ecff982b59a6407be66ba5bbb20b9b2f7ddbd4b42ae64608e7
company,1625246160,"Pentair PLC stock rises Friday, still underperforms market",68588832,https://images.mktw.net/im-220105/social,PNR,MarketWatch,"Shares of Pentair PLC inched 0.01% higher to $68.01 Friday, on what proved to be an all-around great trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=c7138478458ac979f8d5c5ea66ce24fe104a049550421ce7b67213f859c6b268
company,1625229792,"Zebra (ZBRA) to Buy Fetch Robotics, Enhance Product Offerings",68580704,https://s.yimg.com/uu/api/res/1.2/vB.HJvKdFO4Ax4yTYK1FiA--~B/aD00MDA7dz02MzU7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/zacks.com/45c0d5e8bd5bbfd251a6ea5650d069eb,PNR,Yahoo,Zebra's (ZBRA) buyout of Fetch Robotics will enable it to offer a comprehensive line of advanced robotics solutions to customers.,https://finnhub.io/api/news?id=099d58e25f16163ceb70b60914db1132b149c932cd967da20d8538f8d8541ac7
company,1625159760,Pentair PLC stock outperforms market on strong trading day,68581131,https://images.mktw.net/im-220105/social,PNR,MarketWatch,"Shares of Pentair PLC inched 0.76% higher to $68.00 Thursday, on what proved to be an all-around favorable trading session for the stock market, with the S&P...",https://finnhub.io/api/news?id=f36acededc869113f9079b3e9cae6a7d064f1ac01156e743af90ac5a2acddfcb
company,1625073360,"Pentair PLC stock rises Wednesday, outperforms market",68547533,https://images.mktw.net/im-220105/social,PNR,MarketWatch,"Shares of Pentair PLC advanced 1.05% to $67.49 Wednesday, on what proved to be an all-around positive trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=02ae6cf74312b252798b5599e1a1e9a80cbd68f9d8189a2ec6b462598e4f20ff
company,1624986960,Pentair PLC stock underperforms Tuesday when compared to competitors despite daily gains,68547534,https://images.mktw.net/im-220105/social,PNR,MarketWatch,"Shares of Pentair PLC inched 0.06% higher to $66.79 Tuesday, on what proved to be an all-around positive trading session for the stock market, with the S&P...",https://finnhub.io/api/news?id=6103c8d85141b260c050615ed0b70e24777ddb8d7e9c6551ec57da4e02d03527
company,1624900560,"Pentair PLC stock rises Monday, still underperforms market",68547535,https://images.mktw.net/im-220105/social,PNR,MarketWatch,"Shares of Pentair PLC inched 0.03% higher to $66.75 Monday, on what proved to be an all-around mixed trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=240fa6515792994b487f69c575472ad43354fdc720706bfa5c45527404046d71
company,1624885148,Pentair (NYSE:PNR) Shareholders Have Enjoyed A 86% Share Price Gain,68522950,https://s.yimg.com/uu/api/res/1.2/q0yRN_h1fYD6SjjSkWx5lg--~B/aD00MzI7dz0xMTk0O2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/simply_wall_st__316/4afa9747177650711578ccd57242a6b7,PNR,Yahoo,"These days it's easy to simply buy an index fund, and your returns should (roughly) match the market. But if you pick...",https://finnhub.io/api/news?id=2c5623f06cb6f835ed8a78eef823134a675aca1123a7b0ecde56f64862308f91
company,1624883700,5 Stocks to Buy on a Dip,68512732,https://s.yimg.com/uu/api/res/1.2/WcWKxYjGlcr9mRWkBu1DVw--~B/aD0xMTA4O3c9MTQwMDthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/motleyfool.com/2feb146964aa0c99a3d96185aa30bcd0,PNR,Yahoo,"The industrial sector has been somewhat weak of late, so I thought I'd outline five long-term growth stocks that have dipped recently.  A quick look at these stock performances versus the S&P 500 index shows a relatively good performance on a year-to-date basis, but there's no denying the dip in recent weeks.",https://finnhub.io/api/news?id=89e7906b46cab850ea946b7393d5541509838c133f83e5c857655c0ad8a5e1d4
company,1624869300,5 Stocks to Buy on a Dip,68646365,https://www.nasdaq.com/sites/acquia.prod/files/2019-05/0902-Q19%20Total%20Markets%20photos%20and%20gif_CC8.jpg?863155448,PNR,Nasdaq,"Market fluctuations create buying opportunities for long-term investors, whether they are adding to an existing position or initiating a new one. The industrial sector has been somewhat weak of late, so I thought I'd outline five long-term growth stocks that have dipped recently.",https://finnhub.io/api/news?id=2f9c54fa173b040d9b93323e142698db3cc3c8db8cb48daa86b37b5106008fc6
company,1624641360,"Pentair PLC stock rises Friday, outperforms market",68501271,https://images.mktw.net/im-220105/social,PNR,MarketWatch,"Shares of Pentair PLC rose 1.04% to $66.73 Friday, on what proved to be an all-around great trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=9006c8d3e9edd8156987e1e8083e2b344da0dc78aa5dc317612e31a37b562a87
company,1624554960,Pentair PLC stock underperforms Thursday when compared to competitors,68488150,https://images.mktw.net/im-220105/social,PNR,MarketWatch,"Shares of Pentair PLC slipped 0.48% to $66.04 Thursday, on what proved to be an all-around favorable trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=e9b4c325dcc4426d07ea36e343956025d89b17b1d059470d3226a02e074387de
company,1624521600,Concerned About Water Sustainability? Here Are Some Funds for You,68518829,https://images.wsj.net/im-358030/social,PNR,DowJones,There are ETFs and mutual funds that focus on water themes  and related risks.,https://finnhub.io/api/news?id=751787d082ebd0f61f1131d43e400dc6e265da7f838edb8ccbab66f81fd81000
company,1624468560,Pentair PLC stock outperforms competitors on strong trading day,68453010,https://images.mktw.net/im-220105/social,PNR,MarketWatch,"Shares of Pentair PLC inched 0.70% higher to $66.36 Wednesday, on what proved to be an all-around poor trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=7e003136aeb8e58111f0b768721fdd2108370f5d051bcf86811979396f85c7db
company,1624420260,Pentair Takes Over #462 Spot From Molson Coors Beverage,68449314,,PNR,The Online Investor,"the online investor,PNR,TAP,",https://finnhub.io/api/news?id=a9187d6aeb9d400c600c9b3b235ed2ad9501c535ab258bf5eff52af329585ca9
company,1624382160,"Pentair PLC stock rises Tuesday, still underperforms market",68418864,https://images.mktw.net/im-220105/social,PNR,MarketWatch,"Shares of Pentair PLC inched 0.30% higher to $65.90 Tuesday, on what proved to be an all-around great trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=d86807471c6b822f6a7497f4c44afd0e161285c81a7facaf31703d5e0b201358
company,1624295760,Pentair PLC stock outperforms market on strong trading day,68411385,https://images.mktw.net/im-220105/social,PNR,MarketWatch,"Shares of Pentair PLC rose 2.80% to $65.70 Monday, on what proved to be an all-around favorable trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=a0b138a21893be11df2eccd9e182b8117e465ad5c5b2818ef6fd4f454c02bb05
company,1624260903,"Pentair: More Stable After The Spin-Off, But Not A Buy Now",68394164,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1304288281/medium_image_1304288281.jpg,PNR,SeekingAlpha,"Following the nVent spin-off, Pentair has transitioned from cyclical industrial to stable water solutions provider. The stock currently trades at a 33% premium to fair value.",https://finnhub.io/api/news?id=193d9da7666aa2096eaac7ffaba1f948c76c7c1f10459e94c1aa9769d35c6582
company,1624256537,Some Confidence Is Lacking In Pentair plc's (NYSE:PNR) P/E,68476528,https://www.nasdaq.com/sites/acquia.prod/files/2019-05/0902-Q19%20Total%20Markets%20photos%20and%20gif_CC8.jpg?1301858755,PNR,Nasdaq,"When close to half the companies in the United States have price-to-earnings ratios (or ""P/E's"") below 18x, you may consider Pentair plc (NYSE:PNR) as a stock to potentially avoid with its 25.5x P/E ratio.  Nonetheless, we'd need to dig a little deeper to determine if there is a",https://finnhub.io/api/news?id=1acc34679d1a399cf53a796504872cacffa3307fad30676c3b2182ff3fb52b2a
company,1624036560,Pentair PLC stock outperforms competitors despite losses on the day,68411387,https://images.mktw.net/im-220105/social,PNR,MarketWatch,"Shares of Pentair PLC shed 1.16% to $63.91 Friday, on what proved to be an all-around poor trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=b818f443de1bacd67dc7f86f75dd3a163fdf56d3d7dc192a2989ba6cd76339f9
company,1623950160,"Pentair PLC stock falls Thursday, underperforms market",68411388,https://images.mktw.net/im-220105/social,PNR,MarketWatch,"Shares of Pentair PLC slid 3.04% to $64.66 Thursday, on what proved to be an all-around grim trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=243de59f2c326d2fd054e68e150e6110e9ff0fe1c7920a2614a9ac6eeba1f4bc
company,1623923880,Special Situation: Buy A Hidden Compounder In Rexnord Corporation,68325313,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1211955902/medium_image_1211955902.jpg,PNR,SeekingAlpha,"Rexnord Corporation (RXN) is spinning off its Process Motion Control segment, a solid industrial recovery business. Here's why we see 20%+ upside in this hidden compounder.",https://finnhub.io/api/news?id=bd7f9b4421f137905bb061728a351005a70dc1237be030c5f4c48410194e9c00
company,1623913140,Pentair price target raised to $80 from $75 at Cowen,68324411,,PNR,Thefly.com,Pentair price target raised to $80 from $75 at Cowen Cowen PNR,https://finnhub.io/api/news?id=7c849c57147e0183af4fb08a338c3b9f4d89c288e4ad9ff9f0e4190d6f158c3b
company,1623863760,Pentair PLC stock outperforms competitors despite losses on the day,68411390,https://images.mktw.net/im-220105/social,PNR,MarketWatch,"Shares of Pentair PLC slumped 0.71% to $66.69 Wednesday, on what proved to be an all-around rough trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=e3418875a9e2b2d9390a3cb10a4e941139f97cdcad9ba2aa78e44092a1ead228
company,1623777360,Pentair PLC stock underperforms Tuesday when compared to competitors despite daily gains,68411391,https://images.mktw.net/im-220105/social,PNR,MarketWatch,"Shares of Pentair PLC inched 0.40% higher to $67.17 Tuesday, on what proved to be an all-around poor trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=ee339d426be330b6df0cc531fda2076e882f3d45f4dba3d334ab67fbbd95a925
company,1623770563,nVent: No Longer Electrified,68287725,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1272461187/medium_image_1272461187.jpg,PNR,SeekingAlpha,"nVent has traded at low multiples since the spin-off from Pentair. The company has finally seen some action, or at least its share price. See here on why I view NVT is fairly valued.",https://finnhub.io/api/news?id=07c0dbc5236a9f85933d2775e4b59189d51c30bdb521d49290f902956cdb185f
company,1623760452,Why Pentair (PNR) Stock Might be a Great Pick,68283720,https://s.yimg.com/uu/api/res/1.2/iYrSCSLH6L9ItlbRb6OdUQ--~B/aD00MDA7dz02MzU7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/zacks.com/20ba213728727296077be948e1de867c,PNR,Yahoo,"Pentair (PNR) has seen solid earnings estimate revision activity over the past month, and belongs to a strong industry as well.",https://finnhub.io/api/news?id=9d576f66b001a820dcc8af4fadac634dea129d1f38a2a7e881f253dff6dddecc
company,1623690960,"Pentair PLC stock falls Monday, underperforms market",68411393,https://images.mktw.net/im-220105/social,PNR,MarketWatch,"Shares of Pentair PLC slid 0.86% to $66.90 Monday, on what proved to be an all-around mixed trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=e67b55efbbb7c5926348d4c806b30b3a17ce00dbbd9d31dcb35b6168f5b398b0
company,1623658680,Pentair management to meet virtually with KeyBanc,68258560,,PNR,Thefly.com,Pentair management to meet virtually with KeyBanc PNR,https://finnhub.io/api/news?id=81e3850d605cdbeda1342cbc1d9ae4194bee32031fea01f625bc137c15a29356
company,1623567600,"Magellan Midstream: Up 116%, And Set To Soar Even More",68240540,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1215230330/medium_image_1215230330.jpg,PNR,SeekingAlpha,The key to Magellan's safety and quality is its low-risk business model and fortress balance sheet.,https://finnhub.io/api/news?id=d5ab97eff9c8903126d80a9b2429ae7203bd94a22107ef8ecf33ad9e74b9919c
company,1623417472,Friday’s Pre-Market: Here’s What You Need to Know Before the Market Opens,68203837,https://s.yimg.com/cv/apiv2/social/images/yahoo_default_logo-1200x1200.png,PNR,Yahoo,"U.S. stock futures trended higher on Friday as investors await the University of Michigan’s consumer sentiment numbers for the month of June, expected to be released later today. S&P and Dow futures were trading around 0.2% higher, while Nasdaq futures had gained about 0.1% at the time of writing. Investors are awaiting the release of earnings figures from Cheetah Mobile (CMCM) before the bell, with Eaton Vance (EV), Perspecta (PRSP) and Patterson (PDCO) expected to report later in the day. Ames",https://finnhub.io/api/news?id=42df363d7215da23caa5672ec5cd5a2cd77bc5b7289ad5e8f460263e5ced9edf
company,1623416821,"Pentair (PNR) Hikes Earnings, Sales Growth Guidance for 2021",68199140,https://s.yimg.com/uu/api/res/1.2/83Sk97VP4SuMOm1RO0y8OA--~B/aD00MDA7dz02MzU7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/zacks.com/b17dbaf5d77e9df7482b9e65766f145d,PNR,Yahoo,"Pentair (PNR) updates its full year 2021 adjusted earnings per share guidance to a range of $3.10 to $3.20, the mid-point of which indicates year-over-year growth of 26%.",https://finnhub.io/api/news?id=16cd2f0c5ff72470975c3bd79eae7a12454e2c8a5f7ad4bc4cde40dd0ce9e3bd
