category,datetime,headline,id,image,related,source,summary,url
company,1627060380,Oracle Corp. stock underperforms Friday when compared to competitors,69399311,https://images.mktw.net/im-220105/social,ORCL,MarketWatch,"Shares of Oracle Corp. slid 3.31% to $87.69 Friday, on what proved to be an all-around great trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=29d111189c806770c9b56df6dcf1a44b69e9fd5afcb34c9c9a41b27a5ad618a9
company,1627046855,7 Cheap Value Stock Plays for August,69313360,https://s.yimg.com/uu/api/res/1.2/SfrEYCjEJe9yPNM6jctXHA--~B/aD00MDA7dz03Mjg7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/investorplace_417/5e49938ab2ab078b9a1525360f07659a,ORCL,Yahoo,"Let’s take a look at some of the top value stocks right now, ones that should be seen as potential investments for August. Some of these have upcoming earnings reports. I expect that each of these companies will show good earnings and strong free cash flow (FCF) growth and margins for the second quarter. As many of you know, I tend to focus on FCF as a measure of a company’s financial health, especially for value stocks. That helps set their target values fairly easily. And by the way, what is a",https://finnhub.io/api/news?id=fc6f7ccba3098304dfb7a6240a5d7a838fd849e1c4d4927aee7c96390a6db8a6
company,1627038000,Stocks That Hit 52-Week Highs On Friday,69294096,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/sites/all/themes/bz2/images/bz-icon.png,ORCL,Benzinga," 
 
On Friday morning, 126 companies achieved new highs for the year.
Significant Points:

Microsoft (NASDAQ:MSFT) was the largest firm on a market cap basis to set a...",https://finnhub.io/api/news?id=488f78f406213180891395ac052fe518ddadd2962332c6868a98785daa8d4c91
company,1627034400,Mark Zuckerberg ‘starting to plant the seeds’ to step down: Cecilia Kang,69286897,https://s.yimg.com/ny/api/res/1.2/zP6.mtkyap3y.3F3xB.6uw--/YXBwaWQ9aGlnaGxhbmRlcjt3PTIwMDA7aD0xMTI0/https://s.yimg.com/hd/cp-video-transcode/prod/2021-07/22/60f9e4c44406c826300888d5/60f9e4c44406c826300888d6_o_U_v2.jpg,ORCL,Yahoo,"'An Ugly Truth' author, Cecilia Kang, joins 'Influencers with Andy Serwer' to discuss Mark Zuckerberg's leadership at Facebook.",https://finnhub.io/api/news?id=8a96503c1cef521da6046b60e28d777b60c6ae56620251e4c5bb0454023b00b4
company,1627028820,7 Cheap Value Stocks With Easily Defined Target Values,69289530,https://investorplace.com/wp-content/uploads/2019/07/value-clouds.jpg,ORCL,InvestorPlace,"These 7 value stocks all have easily defined bargain elements and have defined target values, making them great buys here.",https://finnhub.io/api/news?id=9acb862b103c355461703d4f7ae7610ffd3cc5d4a8320cfd3c343b442dc6fd88
company,1626990309,Oracle (ORCL) Outpaces Stock Market Gains: What You Should Know,69280670,,ORCL,Yahoo,"Oracle (ORCL) closed at $90.69 in the latest trading session, marking a +1.11% move from the prior day.",https://finnhub.io/api/news?id=35a39adf3fb0259506c5ce00db8d65ce60ab305afd887b15178a293459380c9e
company,1626979200,"Absci Stock Pops 35% in its IPO, While Couchbase Rises 27%",69290749,https://images.barrons.com/im-373912/social,ORCL,MarketWatch,The biotech company ended its first day as a public company with a near $2 billion valuation. Couchbase has a $1.2 billion valuation.,https://finnhub.io/api/news?id=a1fbddcb77e54aca5b2f6322687b81e4d6f24bf597d82cef5f252f4c3b259350
company,1626974040,Oracle Corp. stock underperforms Thursday when compared to competitors despite daily gains,69290751,https://images.mktw.net/im-220105/social,ORCL,MarketWatch,"Shares of Oracle Corp. advanced 1.11% to $90.69 Thursday, on what proved to be an all-around favorable trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=9ec11ccb62034927097d48f63ae0de5c7555f660890171d0921a5689bc7de3e5
company,1626967200,First Eagle Global Value Team Quarterly Commentary Q2 2021,69275168,https://static.seekingalpha.com/assets/og_image_1200-29b2bfe1a595477db6826bd2126c63ac2091efb7ec76347a8e7f81ba17e3de6c.png,ORCL,SeekingAlpha,"First Eagle Global Value Team uses a bottom-up, fundamental investment approach and seeks long-term growth of capital by investing in a range of asset classes from markets in the US and...",https://finnhub.io/api/news?id=e1ff23790e755b0b671edb0bf931ca32ce2d22305ff0d8d7c6b06aecafce73bc
company,1626963780,Internet Outage Briefly Brings Down Many Websites ,69279840,https://images.wsj.net/im-373660/social,ORCL,DowJones,"Services provider Akamai Technologies reported a disruption that rippled across high-profile websites and cloud-computing operations, including those of Fidelity Investments and Oracle.",https://finnhub.io/api/news?id=394772c844bbe29acce2ded0b16b543e3dff4e53f62040010d8d41e2a0b5bfd8
company,1626959280,Massive Internet Outages Disrupts Cyberspace,69274902,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2012/coscup_2009_ddos_xpudwang_zhan__3825731077.jpg,ORCL,Benzinga,"A widespread internet disruption began to unfold on Thursday morning, crippling the websites of major consumer-facing companies in multiple industries.
What's Known: The...",https://finnhub.io/api/news?id=65cb20551d9378a516c05ce6a9a55c7cc5b0167b1d09833a9bf21722a41f819f
company,1626956324,The internet outage that took down several major websites seems to be fixed,69274477,https://image.cnbcfm.com/api/v1/image/106915306-1626974699189-gettyimages-1010852404-spk_00007_01348.jpeg?v=1626974730,ORCL,CNBC,"Several of the affected services blamed Akamai, a content delivery network.",https://finnhub.io/api/news?id=4f43e4a700b36c011b5fa8040974a63c48a68320ac4dfe9502ec06b464f9dd1b
company,1626955200,Oracle Named a Leader In Analyst Report for Digital Experience Platforms Q3 2021,69274810,,ORCL,Yahoo,"Oracle today announced that it has been recognized as a Leader in The Forrester Wave™: Digital Experience Platforms, Q3 2021.",https://finnhub.io/api/news?id=5deb7e15e9b253e53e545f4a8c23cf2da652193f820c83410d63e6f9d9b0d164
company,1626950940,Microsoft Stock Soars to a New High. Earnings Come Tuesday.,69306923,https://images.barrons.com/im-373430/social,ORCL,MarketWatch,Microsoft is due to report fiscal-fourth-quarter results on Tuesday. Analysts are predicting big things for the stock.,https://finnhub.io/api/news?id=a552cdb337a00d7b96a20b83dd6ada4e46871893c19b41ede36d696606734e36
company,1626950940,Microsoft Stock Hits New High as Street Raises Price Targets Ahead of Earnings,69281783,https://images.barrons.com/im-373430/social,ORCL,MarketWatch,Microsoft is due to report fiscal-fourth-quarter results on Tuesday. Analysts are predicting big things for the stock.,https://finnhub.io/api/news?id=0892fafb283c8d57e0e6601f6a629e17ed8cbb99850c296465edbf141b93bed4
company,1626948000,Influencers with Andy Serwer: Cecilia Kang,69264425,https://s.yimg.com/hd/cp-video-transcode/prod/2021-07/21/60f8827d2f6b902841df1966/60f8827d2f6b902841df1967_o_U_v2.png,ORCL,Yahoo,"In this episode of Influencers, Andy is joined by Cecilia Kang, The New York Times reporter and author of 'An Ugly Truth', for a discussion about Facebook's feud with the federal government, its handling of misinformation during the Trump years, and Mark Zuckerberg's leadership within the company.",https://finnhub.io/api/news?id=02a821c3f05b0d9041ab183a448d1ec6cbbefeb5049385757b20f83477f1d8f4
company,1626948000,Trump ‘tested so many parts’ of Facebook: Cecilia Kang,69264474,https://s.yimg.com/ny/api/res/1.2/megNhLizMlfn0VkFbZPN1g--/YXBwaWQ9aGlnaGxhbmRlcjt3PTIwMDA7aD0xMTI2/https://s.yimg.com/hd/cp-video-transcode/prod/2021-07/21/60f88dc38346ba25ea698b62/60f88dc38346ba25ea698b63_o_U_v2.jpg,ORCL,Yahoo,"'An Ugly Truth' author, Cecilia Kang, joins 'Influencers with Andy Serwer' to discuss Facebook's handling of misinformation during the Trump presidency.",https://finnhub.io/api/news?id=49e7bc8a6a3bb6ea185c48c99ab5c9af260277bb60ece9cb3499808ae21b82bd
company,1626940800,Oracle Named a Leader In Analyst Report for Digital Experience Platforms Q3 2021,69269697,,ORCL,PR Newswire,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=e5314a57afc47ad8da17069bf8c545baffd0ea6fc426d45e62ca91576d3469dd
company,1626936000,Oracle price target raised to $100 from $90 at KeyBanc,69269698,,ORCL,Thefly.com,KeyBanc analyst Michael T... ORCL,https://finnhub.io/api/news?id=223da6de062df661895e8626c0dafc558eb60a8270c3ba639ea861e1754c039e
company,1626921540,"Goss Wealth Management LLC Buys Duke Realty Corp, Oracle Corp, Robert Half International Inc, Sells Fastenal Co, Analog Devices Inc, Johnson & Johnson",69288490,,ORCL,GuruFocus,,https://finnhub.io/api/news?id=c72b45544ad4db98670555fba0798dd0ba961d7740b680b4b95564fc9bc87654
company,1626887580,"Oracle Corp. stock rises Wednesday, outperforms market",69290754,https://images.mktw.net/im-220105/social,ORCL,MarketWatch,"Shares of Oracle Corp. rose 1.16% to $89.69 Wednesday, on what proved to be an all-around positive trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=b678c4187c592052596cec69a39fc601f7a2ac1aebed60b7815628fab33eaefd
company,1626869340,7 Fintech Stocks To Buy Before They Explode,69267163,https://investorplace.com/wp-content/uploads/2021/07/fintech_1600.jpg,ORCL,InvestorPlace,"The fintech market is expected to triple in size over the next decade, creating a tremendous opportunity for investors in fintech stocks.",https://finnhub.io/api/news?id=91a2440871234bcd5c5626c5cb6133c44e1bc8e422221131beb3625fa28fe660
company,1626868800,Telenor Monetizes Fast Growing Mobile Services with Oracle,69251567,,ORCL,Yahoo,"Mobile services, from voice to video streaming, are on the rise across Asia. To support this growth, Telenor selected Oracle Communications Billing and Revenue Management, including Oracle Converged Charging to lay the groundwork for 5G and provide seamless charging and billing interactions for its 175 million subscribers in the region. This can range from an ongoing monthly subscription to a video on-demand service to mobile banking payments to large scale prepaid voice and data services.",https://finnhub.io/api/news?id=1f42a18c6ca353ce3f1ada6e82d2faf3ef778f412ee291ba90d55f7e3a579eeb
company,1626861780,IBM Beats The Wall Street Forecasts,69250779,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2012/amd-1310766_1920_14.jpg,ORCL,Benzinga,"The season of big tech's quarterly earnings report is kicking off. The financial results of the quarter ended on June 30th are ready to be shown to the investors, and...",https://finnhub.io/api/news?id=8ba0027049cdbb2ca10c81923b7892443003fe7534f4cbf33c206ce0a0a00983
company,1626854400,Telenor Monetizes Fast Growing Mobile Services with Oracle,69249277,,ORCL,PR Newswire,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=202d931e9b60e468b2e8410b9df4700a5f96d72ccad4d87593f4e151cde3867a
company,1626849047,Oracle: The Rally Is Far From Over,69240125,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1261350454/medium_image_1261350454.jpg,ORCL,SeekingAlpha,"Oracle stock has jumped ~40% this year, a reflection of its value orientation in an otherwise very expensive stock market. Read why I remain long on ORCL stock.",https://finnhub.io/api/news?id=44c179ad4f9a1a0690f95dadd86aea4b9134893adeee7efca8491baa3d57c776
company,1626838500,"Still Living in the Past, IBM Remains Behind the Tech Ball",69267687,https://investorplace.com/wp-content/uploads/2021/05/ibm-building-1600.jpg,ORCL,InvestorPlace,IBM hasn't won a title in 25 years and its latest moves under executive chair Virginia Rometty show it's not going to now.,https://finnhub.io/api/news?id=95fc10d72e8cecfbf501e1b1cebb8ac229b17edd7be5c3a60cebca590fe90af0
company,1626801240,Oracle Corp. stock outperforms competitors on strong trading day,69246430,https://images.mktw.net/im-220105/social,ORCL,MarketWatch,"Shares of Oracle Corp. rose 1.93% to $88.66 Tuesday, on what proved to be an all-around favorable trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=e068bac22b91a1d9a099013c1499f831a4012c39e087f57a088303f34a2e8f11
company,1626794053,"Notable Tuesday Option Activity: ORCL, EXPE, AMGN",69245384,https://www.nasdaq.com/sites/acquia.prod/files/2019-05/0902-Q19%20Total%20Markets%20photos%20and%20gif_CC8.jpg?1505352982,ORCL,Nasdaq,"Among the underlying components of the S&P 500 index, we saw noteworthy options trading volume today in Oracle Corp (Symbol: ORCL), where a total of 67,790 contracts have traded so far, representing approximately 6.8 million underlying shares.  That amounts to about 53.4% o",https://finnhub.io/api/news?id=77e04dec8b140e857db4e98f2a7c94bd45582498ccfa1bfa2beff56ecbc0b239
company,1626784740,"Kmg Fiduciary Partners, Llc Buys Berkshire Hathaway Inc, Quadratic Interest Rate Volatility And Inflation H, Spirit Airlines Inc, Sells Invesco Ultra Short Duration ETF, Seagate Technology Holdings PLC, SPDR Bloomberg Barclays Investment Grade Floating ",69244592,,ORCL,GuruFocus,,https://finnhub.io/api/news?id=cc3195d58f36801e5fce3a74a77a2b84606decbe8521ea8314e840f255607eb7
company,1626784544,All I Want For My Birthday Are These 2 High Growth Dividend Stocks,69229511,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1254074293/medium_image_1254074293.jpg,ORCL,SeekingAlpha,"It's a once in a year event, and I'm gifting myself stocks. But not any stock, I want only the best for my birthday.",https://finnhub.io/api/news?id=297efcd045582554f21cfad71af6109f346df319eada7759830c74d61974095b
company,1626784260,10 software stocks with sales expected to increase up to 174% through 2023,69246428,https://images.mktw.net/im-372206/social,ORCL,MarketWatch,"Sales-growth leaders in the software industry are expected to include DocuSign, Zoom and Salesforce.com.",https://finnhub.io/api/news?id=8131a9bace46ccacb018f03d7d59bc6c946777ea01a820daec4d36c4eae02ce0
company,1626782400,Thomson Reuters Rolls Out ONESOURCE Indirect Tax on Oracle Cloud Infrastructure with Oracle Autonomous Database,69232841,,ORCL,Yahoo,"Oracle today announced that Thomson Reuters, a leading provider of business information services, turned to Oracle Cloud Infrastructure (OCI) as part of its multi-cloud strategy to make its indirect tax software available to customers worldwide. In addition, Thomson Reuters will build out the application on Oracle Autonomous Database to help simplify processes and elevate performance with a cloud-first solution.",https://finnhub.io/api/news?id=b0dafdf62d90618217facb09a5a2908e031b4b86d516b00fe0e9d86afc56746f
company,1626768000,Thomson Reuters Rolls Out ONESOURCE Indirect Tax on Oracle Cloud Infrastructure with Oracle Autonomous Database,69229913,,ORCL,PR Newswire,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=dc14eb9d7590b21088bf5e62b6d6a7494d3d746a34559f0df1d1f59f60ac33c4
company,1626747180,"Notable Tuesday Option Activity: ORCL, EXPE, AMGN",69249279,,ORCL,Stock Options Channel,"Staff article entitled Notable Tuesday Option Activity: ORCL, EXPE, AMGN, about stock options, from Stock Options Channel.",https://finnhub.io/api/news?id=16cf4f31e363eafad5247127faa6c9f42ccfb2bbe4180c56ec8007d955ca9ca8
company,1626714840,Oracle Corp. stock outperforms market despite losses on the day,69246431,https://images.mktw.net/im-220105/social,ORCL,MarketWatch,"Shares of Oracle Corp. slumped 0.58% to $86.98 Monday, on what proved to be an all-around grim trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=21a35abbc4fb1b9139b777a9c116cb6773368d148719ebe7fe2bcd72cbed5621
company,1626693189,If You Had Bought Oracle (NYSE:ORCL) Shares Five Years Ago You'd Have Earned 113% Returns,69209749,,ORCL,Yahoo,"The worst result, after buying shares in a company (assuming no leverage), would be if you lose all the money you put...",https://finnhub.io/api/news?id=73aa0514890cdf8f3e97ba8c299e1117968f3224558aa1936b6357483e307477
company,1626692472,Salesforce: Bullish On Cloud Mission Unity,69206926,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1229897217/medium_image_1229897217.jpg,ORCL,SeekingAlpha,Salesforce's mission unity around the cloud warrants a price premium over its peers. Read why we see strong growth for CRM stock in the coming quarters.,https://finnhub.io/api/news?id=e15391d4ded9d0e52da5ca82d470ba54726d56cdfbd3d8fea8755063503bfefe
company,1626691938,"Notable ETF Outflow Detected - SPY, LLY, COST, ORCL",69208372,https://www.nasdaq.com/sites/acquia.prod/files/2019-05/0902-Q19%20Total%20Markets%20photos%20and%20gif_CC8.jpg?496698765,ORCL,Nasdaq,"Looking today at week-over-week shares outstanding changes among the universe of ETFs covered at ETF Channel, one standout is the SPDR— S&P 500— ETF Trust (Symbol: SPY) where we have detected an approximate $453.0 million dollar outflow -- that's a 0.1% decrease",https://finnhub.io/api/news?id=a3f149d7b907fcec27730ca383149573ef722f3e85ea7a528b5f03ec0d2a159b
company,1626691140,"Renasant Bank Buys iShares TIPS Bond ETF, Synchrony Financial, Lamar Advertising Co, Sells Amazon.com Inc, Citigroup Inc, Vanguard Growth ETF",69208480,,ORCL,GuruFocus,,https://finnhub.io/api/news?id=8fe852a9fe14654d1ab9bae8a0c53eb84934584f260bf70ad0e595d1428e22c8
company,1626669480,"Eagle Ridge Investment Management Buys Reynolds Consumer Products Inc, Vanguard Growth ETF, Sells Federated Hermes Inc, SPDR Portfolio Short Term Treasury ETF, The Travelers Inc",69224502,,ORCL,GuruFocus,,https://finnhub.io/api/news?id=8996c47a00b9cdcfb3fc8dae53e4753dcbbfe1c6bb8e35161b7016940aa757be
company,1626471909,Oracle (ORCL) Gains As Market Dips: What You Should Know,69115263,https://s.yimg.com/uu/api/res/1.2/5w_iAw5naBqMPrzpIECi9Q--~B/aD02NzU7dz05MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/zacks.com/670d1917693293f70179651625deb88f,ORCL,Yahoo,"Oracle (ORCL) closed the most recent trading day at $87.49, moving +1.45% from the previous trading session.",https://finnhub.io/api/news?id=acbff69ceb0f2e8b896a7a28a5ef862edf653a5008d05220524ca1bd293483a4
company,1626456060,IBM Reports Its Results on Monday. Tech Earnings Season Is Starting.,69158698,https://images.barrons.com/im-371035/social,ORCL,MarketWatch,The figures will mark the start of the profit-reporting season for big tech. Companies' results are expected to benefit from comparison with a low base a...,https://finnhub.io/api/news?id=ac94eb20daac8b8b90e56d0bcb7cd3cf7726acb0901f318d12e113f332ef2841
company,1626455640,"Oracle Corp. stock rises Friday, outperforms market",69196917,https://images.mktw.net/im-220105/social,ORCL,MarketWatch,"Shares of Oracle Corp. rose 1.45% to $87.49 Friday, on what proved to be an all-around dismal trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=cd33b7053f8abe3c0e20cc7db57df3d6cb065fa896775a4030a52f8c6fd6c37a
company,1626433560,SAP Is Moving to the Cloud. Investors Have Yet to Give the Company Credit.,69072804,https://s.yimg.com/uu/api/res/1.2/a6WoUQCSOVmPbpcZ7iaR4g--~B/aD02NDA7dz0xMjgwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/Barrons.com/02c6b6c500a1e805a21a4be3b168f04b,ORCL,Yahoo,The enterprise software giant is going through a painful transition—but the end result is likely to reward investors.,https://finnhub.io/api/news?id=5e695b30ac148f0ce83a27ba71551c1c2aeb8df852d724f9d6b063b4a169c69b
company,1626418176,IBM's Stock To Marginally Beat Consensus For Q2,69138014,https://www.nasdaq.com/sites/acquia.prod/files/2019-05/0902-Q19%20Total%20Markets%20photos%20and%20gif_CC8.jpg?1495090229,ORCL,Nasdaq,"IBM (NYSE: IBM) is scheduled to report its fiscal Q2 2021 results on Monday, July 19. We expect IBM to marginally beat the consensus estimates for revenues and earnings. The company has reported better than expected earnings figures in each of the last four quarters while reven",https://finnhub.io/api/news?id=ff23b95f052aec53d540b0789833812781659f69361c99f95ef005d68c799f62
company,1626408900,SAP Is Moving to the Cloud. Investors Have Yet to Give the Company Credit.,69074903,https://images.barrons.com/im-370222/social,ORCL,MarketWatch,The enterprise software giant is going through a painful transition—but the end result is likely to reward investors.,https://finnhub.io/api/news?id=f2062154464babac7595dd4e2c06ad5906d04519572ff8b02339748ce86c7a5b
company,1626408060,Oracle Stock Is Believed To Be Modestly Overvalued,69142807,https://static.gurufocus.com/logos/0C00000C0U.png,ORCL,GuruFocus,,https://finnhub.io/api/news?id=4030f3699971a4cb7935ddaca2f920d8e7802c18b6bc01d1ba0063df57985598
company,1626369180,Oracle Corp. stock underperforms Thursday when compared to competitors,69074904,https://images.mktw.net/im-220105/social,ORCL,MarketWatch,"Shares of Oracle Corp. slid 2.31% to $86.24 Thursday, on what proved to be an all-around mixed trading session for the stock market, with the Dow Jones...",https://finnhub.io/api/news?id=793789c5e4c48b52e5eb98a4a7109bd3af0043c5e142a6f9b23d3b7024755b83
company,1626363003,Oracle (ORCL) Up 14.5% Since Last Earnings Report: Can It Continue?,68934868,https://s.yimg.com/uu/api/res/1.2/YliGu3uiWo7T6YkWQuaEpA--~B/aD02MDE7dz05MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/zacks.com/62d8c8e05376a18ba1420a1733ffdda4,ORCL,Yahoo,Oracle (ORCL) reported earnings 30 days ago. What's next for the stock? We take a look at earnings estimates for some clues.,https://finnhub.io/api/news?id=5a8a5177cde384b3df9065da567c1d7cfa020c8a135a535efc2bba2143020dbb
company,1626353258,Top Net Payout Yields - July 2021,68822491,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1285391934/medium_image_1285391934.jpg,ORCL,SeekingAlpha,The top net payout yield stock basically matched the total return of the S&P 500 during Q2. Read more to know the top net payout yield stocks for July.,https://finnhub.io/api/news?id=01827b3c2eeec32bb86e8ba4481e4823bda2fc9c79e7598b928ff24af25c3e8e
company,1626350872,Interesting ORCL Put And Call Options For March 2022,69138015,https://www.nasdaq.com/sites/acquia.prod/files/2019-05/0902-Q19%20Total%20Markets%20photos%20and%20gif_CC8.jpg?2059143908,ORCL,Nasdaq,"Investors in Oracle Corp (Symbol: ORCL) saw new options begin trading today, for the March 2022 expiration.  One of the key inputs that goes into the price an option buyer is willing to pay, is the time value, so with 246 days until expiration the newly trading contracts repres",https://finnhub.io/api/news?id=5c9eabb1f9a1f347214b419b85681ca4d55b98addaac161bcac0abe4c6d49103
company,1626346920,Interesting ORCL Put And Call Options For March 2022,68887517,,ORCL,Stock Options Channel,"Staff article entitled Interesting ORCL Put And Call Options For March 2022, about stock options, from Stock Options Channel.",https://finnhub.io/api/news?id=84d0b1b7079be61c73c719f4f791e0c3e4f9f6254efac095f2dc6bbf8d47965d
company,1626344520,Surge Transportation Forges Digital Pathway With TMS Integrations,68892600,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2012/highway-2025863_1920_11.jpg,ORCL,Benzinga,Digital brokerages have played an important role in the technological revolution of the transportation industry. Their disruptive innovation has challenged legacy players to take...,https://finnhub.io/api/news?id=884b1801c7b7fe3a48bfd763e19dfd740fe7ed0137600cace1bde4016ce8bf49
company,1626328319,SoftBank Invests $1.7 Billion in Korea’s Yanolja Ahead of IPO,68733395,,ORCL,Yahoo,"(Bloomberg) -- SoftBank Group Corp.’s Vision Fund II is investing about $1.7 billion in Yanolja Co., giving South Korea’s largest travel app extra capital ahead of an initial public offering.The Seoul-based startup said it plans to use the money to expand geographically and push its efforts to bring digital technologies to the travel and hospitality industry.SoftBank founder Masayoshi Son has been expanding his investments in South Korea, a strategy that paid off as Coupang Inc. pulled off the c",https://finnhub.io/api/news?id=55484cdd1053f11d4e1b0fa0c630a645a776942c6448c06429f39d6b11835184
company,1626316740,"New England Research & Management, Inc. Buys Westinghouse Air Brake Technologies Corp, Amgen Inc, Bright Horizons Family Solutions Inc, Sells Salesforce.com Inc, S&P Global Inc, Morgan Stanley",68875153,,ORCL,GuruFocus,,https://finnhub.io/api/news?id=370e89911835fc5a6c0259316a8381b945011d600b57004a25fce7b6a3f81232
company,1626316192,SoftBank Vision Fund invests $1.7 bln in S.Korean travel firm Yanolja,69138016,https://www.nasdaq.com/sites/acquia.prod/files/2021-07-15T060258Z_1_FL1_RTRLXPP_2_LYNXPACKAGER.JPG?452531904,ORCL,Nasdaq,"SoftBank's Vision Fund has invested $1.7 billion in Yanolja, the South Korean travel and leisure firm said on Thursday, as it seeks to build on rapid pandemic-induced growth in Southeast Asia, India and Africa.",https://finnhub.io/api/news?id=919d346ee43b2806ac1cbd14ef2e84ccb35ea9144a86fe8a9cbb8f9326027bcc
company,1626288227,Oracle unit partners with Everest to bring blockchain to banks worldwide,68727106,,ORCL,Yahoo,"Oracle Financial Services Software Ltd, a unit of Oracle Corp, has teamed up with financial technology provider Everest to bring blockchain to banks worldwide to enhance their product offerings, Everest Chief Executive and co-founder Bob Reid said.  Oracle Financial's software is used in retail and corporate banking as well as the insurance sector.  Everest, whose blockchain technology enables a wide range of financial services, said it recently worked with the Asian Development Bank on the Central Bank of Samoa's regulatory compliance platform.",https://finnhub.io/api/news?id=7b2feee8421f15a7e63ca3331a85144a0dc884b1111fd5348d92a1ce523e3010
company,1626282780,Oracle Corp. stock outperforms competitors on strong trading day,68724899,https://images.mktw.net/im-220105/social,ORCL,MarketWatch,"Shares of Oracle Corp. advanced 1.76% to $88.28 Wednesday, on what proved to be an all-around positive trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=38aa4bf5a814d617a5da3029280f5087fb2a973bc0e059ae12ea6ce088f61ed9
company,1626272892,Oracle unit partners with Everest to bring blockchain to banks worldwide,69138017,https://www.nasdaq.com/sites/acquia.prod/files/2021-07-14T184206Z_1_AZ0_RTRLXPP_2_LYNXPACKAGER.JPG?1057057872,ORCL,Nasdaq,"Oracle Financial Services Software Ltd, a unit of Oracle Corp, has teamed up with financial technology provider Everest to bring blockchain to banks worldwide to enhance their product offerings, Everest Chief Executive and co-founder Bob Reid said.",https://finnhub.io/api/news?id=2ac91b51ef3c992b563b08415630c82f1520e4f7f56b22c620cc992c4127c139
company,1626263504,Should You Buy Confluent Stock Now?,68775257,https://www.nasdaq.com/sites/acquia.prod/files/2019-05/0902-Q19%20Total%20Markets%20photos%20and%20gif_CC8.jpg?909965205,ORCL,Nasdaq,"Confluent (NASDAQ: CFLT) is a big data analytics provider that spun off of LinkedIn back in 2014. The technology that supports the Confluent platform is Apache Kafka, an open-source solution that was developed inside LinkedIn, which is owned by Microsoft (NASDAQ: MSFT). Businesse",https://finnhub.io/api/news?id=45a55d84217bcaa230b2bc4bd263f772cd45fdfc6aceba155c07cb35dee4f6e8
company,1626251940,"Pineno Levin & Ford Asset Management, Inc. Buys Oracle Corp, iShares 1-3 Year Credit Bond ETF, Newmont Corp, Sells AmerisourceBergen Corp",68887519,,ORCL,GuruFocus,,https://finnhub.io/api/news?id=87f69a7f822794e044e44d191fc2fbb335c36412760c447e4a2a97a71ff429ee
company,1626251913,Defense Contract Speculation Shouldn’t Cloud Oracle’s True Value,69138019,https://www.nasdaq.com/sites/acquia.prod/files/2019-05/0902-Q19%20Total%20Markets%20photos%20and%20gif_CC8.jpg?981457109,ORCL,Nasdaq,"InvestorPlace - Stock Market News, Stock Advice & Trading Tips",https://finnhub.io/api/news?id=9e45fc134cbb2bb488c2ffcdec21dacfa42f58c541f152fb94177a9de5853784
company,1626248280,Defense Contract Speculation Shouldn't Cloud Oracle's True Value,68887520,https://investorplace.com/wp-content/uploads/2019/08/orcl-stock-1.jpg,ORCL,InvestorPlace,"There's hope that Oracle could win a lucrative deal with the U.S. government, but the potential gains of ORCL stock don't depend on this.",https://finnhub.io/api/news?id=4a1771c90a55c860c66d1234e00c5731d3f11eb436f0487a8bf9b2eb11feec26
company,1626230340,"Connolly Sarah T. Buys iShares Core S&P Mid-Cap ETF, BlackRock Inc, Oracle Corp, Sells T. Rowe Price Group Inc",68841686,,ORCL,GuruFocus,,https://finnhub.io/api/news?id=4d72df625c89a3ae1013d5d54f7895d8a5a28752ab22f39579e2833b77e47d19
company,1626196380,Oracle Corp. stock underperforms Tuesday when compared to competitors,68724900,https://images.mktw.net/im-220105/social,ORCL,MarketWatch,"Shares of Oracle Corp. slipped 0.01% to $87.07 Tuesday, on what proved to be an all-around poor trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=9230927f3a58c5ce19a6454159537079612264cec15828ba038db46331868467
